,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
11,Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.58293664258675,8.64156901650291,8.83568804691864,9.2264399086758,9.75907343064386,10.6223213909378,10.3280924384173,10.955624798711801,11.2101677075527,11.600554350485199,11.802890541296899,11.8091175697612,11.9516315549822,12.7796868460389,12.559668731327,12.6598998056575,12.416791776526802,13.231896138669699,14.069858615406,14.1290919801571,15.024916008712198,15.4325008374087,15.4249318091975,14.640084130392301,15.2209752959341,15.3084102043407,14.9805731533736,15.7469578022492,15.7961677816625,16.519862915120402,15.4612621080451,15.1339067345522,15.322589368390998,15.7060181694685,15.5813099411929,15.6009828463922,16.506005898094,16.5166496192688,16.9400074287852,17.192235231956,17.2025244087088,16.735067480554303,17.3723177992408,16.906198166410302,17.0303413257549,17.1743862651264,17.2938738229482,17.4670022470184,17.7040796829998,17.6318330513514,16.710904353943697,16.519209916694802
12,Austria,AUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.37331882803344,4.49636164096378,4.75536167309783,5.155193747438441,5.39100398806667,5.2521965333262495,5.361724682623731,5.4177367270534695,5.711110104197981,6.00632517835173,6.78880730716105,6.953651911970461,7.448516814437999,7.93086698527507,7.56269727826075,7.176844854723701,7.7212500123917405,7.42806328393075,7.60137180396718,8.158846402209441,6.92847899968117,7.416160613895889,7.11212494091738,6.874373273419019,7.21427866724751,7.23076635313884,7.144304851624759,7.62341981462749,7.03203069825559,7.10244899742991,7.518022232786519,7.94835194975661,7.22997792674106,7.227191927578731,7.1943474126770806,7.52705240053254,7.943997858026941,7.8696507711243,7.98789989305221,7.74709521285674,7.762359194194991,8.18000289220997,8.28731890060786,8.874662112784911,8.84400436810432,9.02774620133695,8.733506630654299,8.405092793226,8.26204603114632,7.6088512934235,8.127692862858229,7.769983422793371
13,Azerbaijan,AZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81336263885126,6.586411474316209,5.6170697643806795,4.35650097592713,4.0590662115161695,3.8030227410455097,4.0029756097561,3.5798353950706203,3.6662710285018503,3.54710548377552,3.6239443462086802,3.71816992749663,3.8632296394389902,4.09180192686952,4.6162998626916,3.5553400999848503,4.05138348129721,3.56566821757272,3.38822587905988,3.6473791469432
14,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,0.0152025731470957,0.0161547160309912,0.0158272511858569,0.011909579433030002,0.0151150377043634,0.0147354429890653,0.0165811808646451,0.0216154147910859,0.0180320978805148,0.0209089252943543,0.020674675495830002,0.0204691550431041,0.0252976597008764,0.02094293948503,0.0235020412871966,0.0258814309509594,0.0262071239802484,0.027372977911766003,0.0355454830967512,0.0371917834229196,0.0361726512816113,0.0457699382585483,0.0475758316850887,0.0483888805338966,0.0490277486012662,0.0524002653574447,0.0485771378037774,0.0551279454026281,0.0522630733844028,0.0585759456362775,0.0522512561637731,0.0542140144829624,0.0544008427723258,0.0517221427048756,0.0503723504617967,0.0474053240009925,0.045049693485178,0.0431821637037991,0.0428092027380228,0.0295610014510445,0.0297050888012963,0.0218002044258949,0.0258454714431543,0.0194113770326055,0.022756802996324,0.0219643298822326,0.021615102141911,0.02086763686521,0.0205420776426293,0.0213499260634489
15,Belgium,BEL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.94159407412845,10.103871994919801,10.6411896304115,11.3869287398935,11.0536547171057,11.141655554871098,11.042019427975399,11.2172567535028,12.325687126277002,12.8154496066362,13.0101788101329,12.5634251757595,13.4726952569298,14.255486402811801,13.8369655455829,12.4583038966604,13.241679785973599,12.875438717491301,13.807057935873802,14.239233815260198,13.723296273689199,12.579555069681598,11.926684782316501,10.3120794235109,10.6969663854393,10.5974402503959,10.4315417139407,10.4471727823271,10.135143850569,10.813514942144,10.6396716729644,11.090999877455001,11.146482514262098,10.6750345456754,11.105109403759698,11.0811520506794,11.623834247497498,11.328852021535699,11.601914553041599,11.2537074805951,11.2078472381417,11.113039429080802,10.364911492884099,11.041147410118999,10.6426405295315,10.3350958432778,10.122879328870999,9.71371759037052,9.69959896257442,9.634775755423538,9.989975524419169,8.849398302495059
16,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0663541178309111,0.0520457809847681,0.05420152826426,0.0475796542728347,0.0552950437719082,0.057114908295217995,0.0423949291820412,0.052319596114800006,0.055230834939006,0.0708498966505214,0.09710503138316698,0.0987099003647784,0.12789194880400098,0.12262344883112102,0.12781629537890302,0.135983014190494,0.0778230226205283,0.0865397222006945,0.10303865443182,0.10134008233778098,0.139064997966662,0.112249051987256,0.127787747481466,0.114215524384528,0.123291053149304,0.17363082227519103,0.156998720112358,0.11857300353530999,0.119745164474562,0.132690892097993,0.142976655334214,0.15991085426505403,0.168410364309718,0.20297702430128897,0.218621053384655,0.2217724433972,0.20483320321265802,0.191382863348236,0.18540873716660197,0.23175492705204997,0.230065879391012,0.252987807096144,0.280412782963242,0.307110875080766,0.316583690909118,0.29264789311448197,0.45860750662297206,0.5162987386819179,0.500183372754854,0.5142778116005421,0.541771234257552,0.509962225664154
17,Burkina Faso,BFA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.009111896549617741,0.0187299088910219,0.017003119755258003,0.0175042135574518,0.0215752755696728,0.0198412752090922,0.0195336585391838,0.0192168474009081,0.018894965808128,0.0218898760747676,0.0254263549904109,0.0262689226067328,0.027698414346978,0.028443195305883,0.0339984278260225,0.0357491728068414,0.0333149135078419,0.0389683473989508,0.0533416936923694,0.061009862764269,0.063420217973747,0.0797954749198229,0.0804272716706416,0.0809237877553823,0.0618369289323251,0.0616867790419974,0.0605719048405624,0.0635186944200521,0.0662633704414367,0.0957371508160131,0.0665892410118087,0.0692873772526019,0.0678408228960465,0.0656434202954565,0.0657450563770337,0.0621471463078436,0.0682294448880723,0.0756381553305848,0.0785611900637546,0.0825504457318859,0.0897168352983095,0.0835101902754079,0.0817475639053798,0.0852143871808742,0.084722420619097,0.0838753505550506,0.0983401636307714,0.11542924629427301,0.11542727107893301,0.1097740872655,0.10767309964018801,0.119980559825133
18,Bangladesh,BGD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,0.0519295297618831,0.0663343338022437,0.0667367288506136,0.068350464473998,0.0763767621882214,0.0776528272469873,0.0782023891393786,0.0840043902382134,0.0938786745655729,0.0948775198421447,0.100143151900142,0.0933995111498299,0.10074582976017801,0.11003146776619802,0.11996804045529799,0.12086433212304701,0.134411176330801,0.130117492291218,0.146564940293897,0.14690347577196303,0.159912481643534,0.15344576682532501,0.16365096932882198,0.19265814416092,0.19861494517383502,0.20282521645088603,0.190602088302059,0.1960157246649,0.21228704387473002,0.24261901591005103,0.24743041938315696,0.244466359760847,0.282229561764266,0.26274226906589,0.332345776356542,0.319840388763731,0.334439662264521,0.35215528233337107,0.37035987778581997,0.372017165838757
19,Bulgaria,BGR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.83390112126359,3.26992007420763,3.83589181806542,4.25978092742827,5.262987915533981,5.64565194179349,5.90543671471388,6.638369161079369,7.11221440252304,7.8699328161673705,7.21342437205919,7.53255267592467,7.7156567011030495,7.983550221222281,8.21095803598331,8.37787747877417,8.347946172669849,8.62876646248721,9.236529547430731,8.96813200633587,8.74423866745434,9.03643153048149,10.107275314027302,10.108336620155999,9.74996147055374,9.99278347627662,10.217299937677,10.214134001325801,9.718843491348721,9.77126186722229,8.69022430892117,6.73939778046971,6.3767647787560096,8.03533285420404,6.43623548322035,6.900326395209559,6.76324103837626,6.20984958255876,5.93432529315886,5.35671807648237,5.3280343424838605,5.79201030587204,5.672606662440519,6.04686167685619,6.01288843657135,6.18991912040207,6.35710116352471,6.9166873637735,6.77893940403021,5.72971597740758,5.966883547904639,6.71438250987163
20,Bahrain,BHR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.54286435160399,10.5473964412472,9.19360857735389,6.71415573328541,8.74748049503759,6.55702222601789,3.38435828179913,5.12101242080906,5.4926624633620795,6.16290581152619,12.165859541440302,13.767358972500999,16.0359774901127,23.0238555824231,21.4372151868612,21.5741471243335,23.1639709275902,24.633219670487698,24.0075484295743,23.724381542985,21.9162911014665,22.7885733377882,25.491802046897302,20.7562372776184,22.6112891462417,24.3053227633069,25.4033015984332,25.4569971981808,26.144720410115298,24.3970747787482,25.538806800767798,24.2042405239633,21.9143985247194,29.3117948373319,29.080863004892997,28.419851702055897,26.940217813074003,28.969983306402803,29.7784222737819,28.1159705665747,27.956644247999897,20.042317306405398,21.6421070771267,21.623693695468102,21.670994283337997,22.1539052425912,20.0147585904882,21.443295524505,21.519995482968397,18.136233741709002,18.4350247637592,17.947329814228603
21,"Bahamas, The",BHS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.74983109033472,4.7466987524759405,5.99643219940041,5.55819871044757,8.11859652796996,9.39994573327907,7.46608455631166,11.1735044919303,10.2869903989813,10.627044140030401,15.200134627648302,38.7227708535835,36.4959739996851,43.380309550441105,39.919636731011295,43.7014485234167,33.5134962805526,49.2981361418034,32.791926991578606,33.6376299517565,37.9302810215513,13.006202298936,10.2714288956986,8.956413615471721,8.066838828603231,6.43760972200917,5.90383135674021,5.845721493399509,6.22087762949559,7.73134144646721,7.61043622092706,6.82514734774067,6.737845363032769,6.27473309608541,6.11381536264557,6.00802067456479,5.879253114957429,4.75357531153299,5.79025284946941,5.708374776886081,5.60099163788097,5.177430741114611,5.10013908205841,4.80793141561391,5.34350884699215,4.85602427386459,4.53186559897082,4.521353711662799,2.99808942961155,4.63052032245335,6.82932128703268,5.19984401885954
22,Bosnia and Herzegovina,BIH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9616864624477671,0.711941344070403,0.809223406515013,0.8838358581158661,1.1172340984436,2.2209517817066096,2.805680397087,2.7422154540666903,3.6352131547600495,3.51669413779391,3.75525129406538,3.7954228537193595,4.08022510946524,4.2272056727006,4.575983247640231,4.580386562087769,5.23154664536666,5.371889960007629,5.513993843438961,6.196652149747799
23,Belarus,BLR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56375156617071,7.27132542240453,6.445128092304679,6.0936805964292695,5.92097785433071,5.8830757141445105,5.7202869202502695,5.56243886397608,5.34418060969515,5.29772169621273,5.31073786112519,5.483469429417171,5.96481079136691,6.11242564420987,6.437868284048309,6.3056289748953995,6.59274874055416,6.341938992321451,6.55654963119073,6.68251039797319
24,Belize,BLZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.47795107963679,0.38721871997127794,0.7154093378102251,0.622356887566639,0.818288541767731,0.794762582335259,0.7377999707345619,1.07375398184545,0.884672715210105,1.13767398960255,0.9904402556904208,1.14601096224117,1.24013747758518,1.13446873018083,1.1729395457937901,1.3208365538304498,1.3024233230974098,1.4454818199735702,1.5568100048930702,1.47917315367849,1.3228073339761799,1.24249488364528,1.13763217996277,1.1060775253497601,1.0748836861209201,1.15624924203837,1.2110160995459098,1.3041887039225402,1.3928557464041298,1.63892734507004,1.66191242961952,1.8802471654972899,1.83047123059268,1.9112972193406401,1.8546098235801598,1.82497753210734,1.44157922817002,1.75400707555684,1.60827047753041,2.51601512818796,2.78755579996118,2.7899164277674706,1.39854005690269,1.4306548459492001,1.4344712679066203,1.4627663893193603,1.48823563805456,1.5360938060274199,1.47319582578022,1.4951851556900502,1.7217086586507202,1.6709043023393602
25,Bermuda,BMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.5513738738738705,3.8684835164835203,3.3837124463519297,3.151928721174,4.12443762781186,3.5864870259481,3.95460784313725,4.09011538461538,4.22050943396226,3.667,4.13370909090909,4.23115384615385,4.66832103321033,7.90654275092937,8.309119850187269,8.64858490566038,8.82285714285714,8.51513108614232,7.936044776119401,8.58814126394052,7.98194622279129,7.0608900999091695,7.1423470215874,8.06438405149294,7.86393846481045,7.92718548982389,7.412986650866129,9.952099431277981,11.1241194920047,13.3365850342448,10.075194686983801,8.63612951322411,6.94661660551242,8.1544219996605,7.9744268374915706,7.7948147156295,7.928121206073611,7.879894870820039,7.5815434094153495,8.07775148894509,8.00616175828441,7.9202131063611905,8.335150686673451,8.04915909988156,10.5280985252589,6.9162795772672,8.07020752289881,7.96829922327703,5.95501968654727,7.095328782984951,7.3200356243474,6.07721021002416
26,Bolivia,BOL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.272037722985901,0.276621294804658,0.286626493969927,0.31015943437376803,0.37121569187555,0.37115111077264,0.40708484792296,0.44656967954221793,0.50373837957145,0.577436613872082,0.551786663068321,0.6655539847445849,0.7602361810863559,0.720636405884327,0.717366155784384,0.81037315099898,0.894576639511484,0.856199952729219,0.9396553850984609,0.866274903672856,0.835142833834147,0.839129259447181,0.745316773107147,0.7198686837265071,0.6640431622780649,0.664145932037242,0.595940953878521,0.623387095776224,0.653551373645167,0.7428855908467679,0.806005064579071,0.829103981239384,0.935813471656614,1.10859611120643,1.2045616417823501,1.25032576880115,1.29765446984073,1.4009484351138202,1.42727899193858,1.3739973676202601,1.22592257196824,1.1562448139666102,1.1056077402687,1.6036637299924401,1.4589914515808897,1.32247248204326,1.58674906512685,1.31820385825022,1.4121893358233601,1.45984101117361,1.5476590868646598,1.59949903941542
27,Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6470677922743101,0.658624757599326,0.697280743216486,0.700749314088307,0.694000897986322,0.67037227038264,0.7434478486019079,0.744966530873753,0.8487974670367471,0.900942019525067,0.976861083139853,1.0430220360926898,1.13405146152353,1.28205605905809,1.3553307223644,1.39410634480728,1.3968305394475502,1.4322951335797802,1.51825407362035,1.57801385409749,1.5310210078139197,1.3732705556895102,1.34455490005732,1.27186192607302,1.26021637641491,1.32456548047279,1.42400691702644,1.4569915127464501,1.44239078857121,1.44805023911208,1.3889395741932198,1.4343128381952301,1.4204346547222502,1.46210883415746,1.5110023986695502,1.5873392417049,1.7227916006805801,1.79010337097845,1.8314303129946101,1.84907556878028,1.86580837597139,1.8912387361741798,1.8352662792253998,1.7514906590243602,1.8151334818422198,1.8426904947197398,1.82313307231817,1.8840344707965402,1.9904289422929498,1.86652237546496,2.11341454484465,2.19139356376845
28,Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.7463127993279458,0.8388986247917328,1.11941062153889,0.8163296758809351,0.7660852622288922,0.872453509960786,1.1340772655829698,1.4257628264728301,1.85515115999646,2.01914581503167,1.7962921870486102,2.01653071596997,2.08075264764477,1.97702280023047,2.00940545270897,2.3101982254412996,2.14882963417986,2.37308117450811,2.5225428440018396,2.39428926330541,2.6754005797055496,2.70953453453453,2.54255503553475,2.69425770583266,2.93135837300888,3.30981248705696,3.57076085347709,3.65833103657093,3.65956739026164,3.8160521710977697,4.126491124305811,4.61741573248725,3.73435831324566,4.23719549509485,2.83342991875462,3.1277768132788903,3.19900729487854,3.37929303524335,4.25617188345543,4.49988844265953,4.403041825095059,4.51117161582054,4.52500930090357,4.66016800055829,4.73999875499376,4.93817081671308,4.98639470622455,5.17874084749814,5.8711140760507,5.833678079191,5.4303384531738494,5.58017761812104
29,Brunei Darussalam,BRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.0781790406355,3.55200905621623,4.133421872035529,3.79817405232248,3.4822889118070495,3.25478663740551,4.57308515588646,3.9052183173588904,3.6305087327376095,3.9371220988900095,63.288956208711994,55.3903003330484,66.7028116980174,67.4125497241114,53.0117167006704,44.0362004738835,36.016098467865795,36.79108994051521,52.9035967553242,39.8335153598235,35.6524705138897,7.3842348947453,10.2108982205295,12.8298843708666,8.84233700488259,11.6397562867352,10.0219206862583,14.0632045088567,23.5503728115345,25.416944958316304,24.1765477409035,20.9867834244321,20.236726485262302,18.8517179863934,17.4021842371696,17.277821090810498,17.0953450003141,17.3082267406197,17.5785661763546,13.0684409472163,18.4706734754382,17.0690204524822,14.139045905009901,13.9522595742611,13.6288276637616,12.767506058487502,11.604115170446802,24.1784093852732,26.338271365018702,22.1490286245737,21.873222104133703,24.3920133786297
30,Bhutan,BTN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,0.0125816158129673,0.012156351834723998,0.0117264447798613,0.0113016812291002,0.0108917449068395,0.0105027696150035,0.0101336973763479,0.0195677172686306,0.0283727635912527,0.0549530693494648,0.053330295398741,0.0605562331470416,0.0759763803998757,0.0659548684882045,0.11255001260591699,0.132916142512953,0.11361124938294001,0.20496175282262602,0.21275731625240804,0.117779868652746,0.239670964790245,0.349775004769226,0.409693515248492,0.360447299492914,0.41590435330144604,0.48999306342933796,0.594017686195906,0.7602669907106121,0.7217069723676959,0.7021227709628421,0.708458365754617,0.669271192043858,0.698568399170484,0.6126795290636751,0.485668561337675,0.6081979473649449,0.588329934624843,0.575767714253431,0.6067785147987739,0.5491459813797099,0.677145031003296,0.766205619422981
31,Botswana,BWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,0.0297423197441312,0.0670929732597817,0.111049282472338,0.227506572152564,0.6957276368491321,0.879789545535953,0.901553657783723,0.9820281222842109,0.9900555136796909,0.976141085867117,1.02816735547618,0.9307417647680479,0.9129731741322741,0.979567890902513,1.08358981327169,1.2187266006726298,1.2438664191979498,1.3246833699926799,1.5786171179593798,1.5131786679510901,2.24220224820655,2.3316586196875897,2.27052922583139,2.23561956516912,1.94744969528368,1.95175733331065,2.2835289203157596,2.07565875736375,2.46215231210328,2.4591873845055803,2.51010873848138,2.35562941122535,2.38507313087294,2.47679483348471,2.45089416887213,2.43525616818213,2.5305513688432004,2.19229458572388,2.55529338114327,2.3233450064267402
32,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.058535378426751994,0.0575505696007596,0.0471138131995765,0.0462489713166831,0.0453692047398261,0.0533760302760139,0.0501172399121978,0.0533441408436608,0.10445745929377999,0.10435343023742402,0.114298603933921,0.0983238030477966,0.0887472102412687,0.083281416219715,0.057529777810167,0.05089574145463,0.0622564941364564,0.0608726831551823,0.067943769906487,0.0463781365633672,0.0467627781601033,0.0579760616239485,0.0592998362561072,0.0590103416951433,0.058765290615502,0.0614091977541501,0.0599514288941602,0.0946352506194653,0.0822220719502299,0.08685320993868,0.0674027650321734,0.0682017303508859,0.0700366218311175,0.0705448510934614,0.072129619897114,0.0703534941723824,0.0686791938224779,0.0702387997404164,0.06971038526955901,0.0722698046429129,0.0718431431908553,0.0647456950881458,0.0636535619609802,0.0598191213811659,0.0533328853109509,0.0524424451278329,0.0550879161990273,0.0558501169890131,0.0548284566530504,0.0538091093598246,0.0593983360528849,0.0631278135947735
